SOURCE,LOSS_ID,STATENAME,COMMNAME,COMMNO,PROPLOCATR,LASTLOSS,CITY,STATE,ZIPCODE,ZipClean,OCCUPANCY,POST_FIRM,ZONE,Floodplain,PROP_VALUE,BUILDING,CONTENTS,PROPLOSSES,PAID,AVERAGE,AS_OF_DT,DTLOSS01,LossDateClean,BuildPay,ContPay,DamagePCT,Valid_Value,SubDam,County Name
2018,7792,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,2629,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A01,True,56792,84926.56,3035.7,11,87962.26,7996.57,01/31/2018,08/28/2011,2011-08-28,2734.63,0.0,0.0481516762924,True,0,PASSAIC COUNTY
2015,45081,NEW JERSEY,"PEQUANNOCK, TOWNSHIP OF",345311,15711,True,PEQUANNOCK,NJ,074401428,07440,1,N,A,True,121000,150114.06,41941.32,11,192055.38,17459.58,20151130,20070416,2007-04-16,33739.74,3722.22,0.278840826446,True,0,
2018,93527,NEW JERSEY,"LONG BEACH, TOWNSHIP OF",345301,52537,True,BEACH HAVEN,NJ,080080000,08008,SINGLE FMLY,N,A09,True,313209,182833.06,41742.8,11,224575.86,20415.99,01/31/2018,01/24/2017,2017-01-24,6562.25,0.0,0.0209516648628,True,0,OCEAN COUNTY
2018,41942,NEW JERSEY,"TOMS RIVER, TOWNSHIP OF",345293,14048,True,LAVALLETTE,NJ,087351213,08735,SINGLE FMLY,Y,A05,True,197140,118068.23,17724.62,11,135792.85,12344.8,01/31/2018,10/29/2012,2012-10-29,51073.88,0.0,0.259074160495,True,0,OCEAN COUNTY
2018,40658,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,13641,True,WAYNE,NJ,074707022,07470,SINGLE FMLY,N,A,True,150554,91574.15,25122.0,11,116696.15,10608.74,01/31/2018,08/28/2011,2011-08-28,9816.0,3917.9,0.0651991976301,True,0,PASSAIC COUNTY
2018,160399,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,139018,True,WAYNE,NJ,074706715,07470,SINGLE FMLY,N,A09,True,251220,249693.19,66948.57,11,316641.76,28785.61,01/31/2018,05/01/2014,2014-05-01,29186.72,7896.75,0.116179921981,True,0,PASSAIC COUNTY
2018,11138,NEW JERSEY,"SHIP BOTTOM, BOROUGH OF",345320,3776,True,SHIP BOTTOM,NJ,080080000,08008,2-4 FAMILY,Y,AE,True,276669,86891.07,0.0,11,86891.07,7899.19,01/31/2018,10/29/2012,2012-10-29,20274.41,0.0,0.0732803819727,True,0,OCEAN COUNTY
2018,11961,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,4101,True,NORTH WILDWOOD,NJ,082602651,08260,OTHER RESID,N,AE,True,208709,159877.4,36246.2,11,196123.6,17829.42,01/31/2018,01/23/2016,2016-01-23,24990.96,3085.79,0.119740691585,True,0,CAPE MAY COUNTY
2018,32555,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,11365,True,POMPTON LAKES,NJ,074420000,07442,SINGLE FMLY,N,A13,True,234784,189857.0,68642.0,11,258499.0,23499.91,01/31/2018,03/13/2010,2010-03-13,38012.52,10000.0,0.161904218345,True,0,PASSAIC COUNTY
2018,5186,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,1736,True,WEST WILDWOOD,NJ,082602257,08260,SINGLE FMLY,N,AE,True,134296,178865.77,82378.5,11,261244.27,23749.48,01/31/2018,01/23/2016,2016-01-23,31399.04,8818.74,0.23380472985,True,0,CAPE MAY COUNTY
2015,94869,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,53562,True,POMPTON LAKES,NJ,074420000,07442,2,N,A,True,216415,310621.83,72264.71,11,382886.54,34807.87,20151130,20110828,2011-08-28,26847.21,3211.71,0.124054293834,True,0,
2015,50888,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,18938,True,LINCOLN PARK,NJ,070352453,07035,1,N,A,True,153000,275176.07,7323.35,11,282499.42,25681.77,20151130,20110828,2011-08-28,33466.79,0.0,0.218737189542,True,0,
2015,85517,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,45734,True,WAYNE,NJ,074700000,07470,1,N,A,True,227236,307716.07,57713.62,11,365429.69,33220.88,20151130,20110907,2011-09-07,2925.03,0.0,0.0128722121495,True,0,
2018,6324,NEW JERSEY,"KEARNY, TOWN OF",340224,2165,True,KEARNY,NJ,070323916,07032,OTHR-NONRES,N,X,False,837767,249608.87,641664.28,11,891273.15,81024.83,01/31/2018,10/29/2012,2012-10-29,36106.1,500000.0,0.0430980212875,True,0,HUDSON COUNTY
2018,12209,NEW JERSEY,"VENTNOR CITY, CITY OF",345326,4166,True,VENTNOR CITY,NJ,084060000,08406,2-4 FAMILY,N,A08,True,368553,106772.17,43075.87,11,149848.04,13622.55,01/31/2018,10/29/2012,2012-10-29,37483.69,16846.08,0.101705019359,True,0,ATLANTIC COUNTY
2018,140690,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,107279,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,AE,True,258759,221075.27,35428.03,11,256503.3,23318.48,01/31/2018,05/01/2014,2014-05-01,12179.02,266.3,0.0470670392141,True,0,PASSAIC COUNTY
2015,50644,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,18882,True,LINCOLN PARK,NJ,070352403,07035,1,N,A,True,235000,313043.79,72331.38,11,385375.17,35034.11,20151130,20110827,2011-08-27,83835.45,22721.01,0.356746595745,True,0,
2015,46861,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,16891,True,WAYNE,NJ,074707252,07470,1,N,A,True,196795,119436.78,14049.41,11,133486.19,12135.11,20151130,20110828,2011-08-28,44393.42,1511.51,0.22558205239,True,0,
2018,84432,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,44988,True,LINCOLN PARK,NJ,070352419,07035,SINGLE FMLY,N,A09,True,237152,277968.98,13405.25,11,291374.23,26488.57,01/31/2018,03/11/2011,2011-03-11,8063.37,0.0,0.0340008517744,True,0,MORRIS COUNTY
2018,50778,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,18913,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A09,True,119967,47249.71,30442.99,11,77692.7,7062.97,01/31/2018,04/16/2007,2007-04-16,13117.34,6971.7,0.109341235506,True,0,PASSAIC COUNTY
2015,9315,NEW JERSEY,"LITTLE EGG HARBOR, TOWNSHIP OF",340380,3094,True,LITTLE EGG HARBOR,NJ,080871623,08087,1,N,A,True,135030,148302.71,40827.09,11,189129.8,17193.62,20151130,20121029,2012-10-29,72767.46,19854.51,0.538898467007,True,0,
2018,45242,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,15799,True,LINCOLN PARK,NJ,070351031,07035,SINGLE FMLY,N,AE,True,153680,139684.06,84746.74,10,224430.8,22443.08,01/31/2018,03/14/2010,2010-03-14,12551.86,5000.0,0.0816752993233,True,0,MORRIS COUNTY
2015,50713,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,18905,True,WAYNE,NJ,074700000,07470,1,N,A,True,182833,216598.06,101382.12,10,317980.18,31798.02,20151130,20110827,2011-08-27,55701.01,22100.0,0.304655122434,True,0,
2018,118588,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,80126,True,DENVILLE,NJ,078342133,07834,SINGLE FMLY,N,A02,True,137772,81746.34,61068.83,10,142815.17,14281.52,01/31/2018,08/28/2011,2011-08-28,26907.19,16865.9,0.195302311065,True,0,MORRIS COUNTY
2018,119010,NEW JERSEY,"TOMS RIVER, TOWNSHIP OF",345293,80682,True,LAVALLETTE,NJ,087350000,08735,SINGLE FMLY,N,AE,True,155289,110876.51,44488.97,10,155365.48,15536.55,01/31/2018,10/29/2012,2012-10-29,43764.16,14100.0,0.281823954047,True,0,OCEAN COUNTY
2018,66590,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,29827,True,WAYNE,NJ,074707217,07470,SINGLE FMLY,N,AE,True,267905,168367.64,36651.86,10,205019.5,20501.95,01/31/2018,08/29/2011,2011-08-29,70519.57,12794.07,0.263226031616,True,0,PASSAIC COUNTY
2018,71471,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,34005,True,WAYNE,NJ,074707251,07470,2-4 FAMILY,N,AE,True,403313,298505.41,96933.53,10,395438.94,39543.89,01/31/2018,08/27/2011,2011-08-27,123121.39,22700.0,0.305275034527,True,0,PASSAIC COUNTY
2018,19401,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,6739,True,WILDWOOD,NJ,082602173,08260,2-4 FAMILY,N,A06,True,172500,139543.02,43358.69,10,182901.71,18290.17,01/31/2018,02/18/2003,2003-02-18,14689.64,0.0,0.0851573333333,True,0,CAPE MAY COUNTY
2015,50728,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,18907,True,LINCOLN PARK,NJ,070350000,07035,1,N,A,True,99700,218719.29,42674.37,10,261393.66,26139.37,20151130,20110828,2011-08-28,77514.53,0.0,0.7774777332,True,0,
2018,28731,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,9743,True,WILDWOOD,NJ,082600000,08260,SINGLE FMLY,N,A07,True,94247,55387.31,13539.12,10,68926.43,6892.64,01/31/2018,10/29/2012,2012-10-29,12838.76,954.96,0.136224601314,True,0,CAPE MAY COUNTY
2018,124570,NEW JERSEY,"RAHWAY, CITY OF",345314,88407,True,RAHWAY,NJ,070650000,07065,OTHR-NONRES,N,AE,True,850221,227746.66,0.0,10,227746.66,22774.67,01/31/2018,04/30/2014,2014-04-30,13317.13,0.0,0.0156631393485,True,0,UNION COUNTY
2018,66700,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,29917,True,LINCOLN PARK,NJ,070350000,07035,SINGLE FMLY,N,AE,True,194299,138696.79,75954.24,10,214651.03,21465.1,01/31/2018,08/28/2011,2011-08-28,68061.76,22189.46,0.35029392843,True,0,MORRIS COUNTY
2018,18305,NEW JERSEY,"WILDWOOD, CITY OF",345329,6427,True,WILDWOOD,NJ,08260,08260,2-4 FAMILY,N,AE,True,90017,89309.74,30410.4,10,119720.14,11972.01,01/31/2018,01/23/2016,2016-01-23,13324.16,5799.98,0.148018263217,True,0,CAPE MAY COUNTY
2018,46954,NEW JERSEY,"LODI, BOROUGH OF",340047,16917,True,LODI,NJ,076441822,07644,NON RESIDNT,N,AE,True,0,172402.25,203514.86,10,375917.11,37591.71,01/31/2018,08/28/2011,2011-08-28,48236.0,82700.0,0.0,False,0,BERGEN COUNTY
2018,15017,NEW JERSEY,"MONMOUTH BEACH, BOROUGH OF",340315,5360,True,MONMOUTH BEACH,NJ,077501366,07750,OTHER RESID,Y,B,False,40858102,752701.77,14224.41,10,766926.18,76692.62,01/31/2018,10/29/2012,2012-10-29,266294.22,0.0,0.00651753769668,True,0,MONMOUTH COUNTY
2018,46944,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,16916,True,DENVILLE,NJ,078300000,07830,SINGLE FMLY,N,A07,True,162860,101397.72,59466.22,10,160863.94,16086.39,01/31/2018,08/28/2011,2011-08-28,33122.91,21933.6,0.203382721356,True,0,MORRIS COUNTY
2018,46908,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,16905,True,LINCOLN PARK,NJ,07035,07035,SINGLE FMLY,N,A09,True,39154,123878.68,16826.19,10,140704.87,14070.49,01/31/2018,08/28/2011,2011-08-28,13882.99,4705.12,0.354573989886,True,0,MORRIS COUNTY
2018,50669,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,18890,True,WAYNE,NJ,074707265,07470,SINGLE FMLY,N,A09,True,46046,155287.25,42215.14,10,197502.39,19750.24,01/31/2018,08/28/2011,2011-08-28,15183.31,8300.0,0.329742214307,True,0,PASSAIC COUNTY
2018,87295,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,47225,True,POMPTON LAKES,NJ,074421626,07442,SINGLE FMLY,N,A13,True,180909,278774.17,68830.82,10,347604.99,34760.5,01/31/2018,08/28/2011,2011-08-28,41244.52,0.0,0.227984898485,True,0,PASSAIC COUNTY
2018,46817,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,16879,True,LINCOLN PARK,NJ,070351018,07035,SINGLE FMLY,N,A15,True,222638,137358.65,18066.84,10,155425.49,15542.55,01/31/2018,08/28/2011,2011-08-28,82856.73,2500.0,0.372158975557,True,0,MORRIS COUNTY
2018,130039,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,94865,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A15,True,145689,116782.0,0.0,10,116782.0,11678.2,01/31/2018,08/28/2011,2011-08-28,12163.59,0.0,0.083490105636,True,0,PASSAIC COUNTY
2015,84056,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,44751,True,DENVILLE,NJ,078342132,07834,1,N,A,True,199221,48779.14,32841.87,10,81621.01,8162.1,20151130,20100314,2010-03-14,3000.0,14687.36,0.0150586534552,True,0,
2018,127342,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,91410,True,WAYNE,NJ,074707227,07470,SINGLE FMLY,N,AE,True,48813,97302.18,0.0,10,97302.18,9730.22,01/31/2018,08/28/2011,2011-08-28,14231.89,0.0,0.291559420646,True,0,PASSAIC COUNTY
2015,50685,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,18898,True,WAYNE,NJ,074700000,07470,1,N,A,True,145162,145714.88,51049.1,10,196763.98,19676.4,20151130,20110828,2011-08-28,57167.81,6763.05,0.393820765765,True,0,
2015,66732,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,29975,True,WAYNE,NJ,074706728,07470,1,N,A,True,39780,46206.6,13671.0,10,59877.6,5987.76,20151130,19990916,1999-09-16,13331.29,0.0,0.33512543992,True,0,
2018,124690,NEW JERSEY,NEW JERSEY MEADOWLANDS COMMISSION,340570,88515,True,MOONACHIE,NJ,070741704,07074,BUSI-NONRES,N,AE,True,2943603,1675037.27,3731393.92,10,5406431.19,540643.12,01/31/2018,05/05/2017,2017-05-05,122158.5,500000.0,0.0414996519571,True,0,BERGEN COUNTY
2015,87801,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,47670,True,WAYNE,NJ,07470,07470,1,N,O,True,84556,86561.41,27702.76,10,114264.17,11426.42,20151130,20110828,2011-08-28,0.0,2407.04,0.0,True,0,
2018,19918,NEW JERSEY,"RIVER VALE, TOWNSHIP OF",340069,6983,True,RIVERVALE,NJ,076750000,07675,SINGLE FMLY,N,AE,True,441223,225690.74,89249.7,10,314940.44,31494.04,01/31/2018,08/28/2011,2011-08-28,62924.09,1000.0,0.142612896427,True,0,BERGEN COUNTY
2015,71173,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,33701,True,POMPTON LAKES,NJ,074420000,07442,1,N,A,True,210218,87771.24,81124.95,10,168896.19,16889.62,20151130,20110828,2011-08-28,0.0,6073.48,0.0,True,0,
2018,124087,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,87794,True,DENVILLE,NJ,078342133,07834,SINGLE FMLY,N,A,True,210006,123988.44,23720.76,10,147709.2,14770.92,01/31/2018,05/01/2014,2014-05-01,2565.15,793.71,0.01221465101,True,0,MORRIS COUNTY
2018,124077,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,87791,True,DENVILLE,NJ,078342133,07834,SINGLE FMLY,N,A07,True,257210,115083.64,16052.9,10,131136.54,13113.65,01/31/2018,08/27/2011,2011-08-27,37406.73,5000.0,0.145432642588,True,0,MORRIS COUNTY
2018,124067,NEW JERSEY,"DOVER,TOWN OF",340340,87784,True,DOVER,NJ,078014103,07801,OTHR-NONRES,N,AE,True,127892,26815.45,63602.31,10,90417.76,9041.78,01/31/2018,03/10/2011,2011-03-10,1352.42,5462.04,0.0105747036562,True,0,MORRIS COUNTY
2015,71807,NEW JERSEY,"PEQUANNOCK, TOWNSHIP OF",345311,34315,True,PEQUANNOCK,NJ,074401629,07440,1,N,A,True,119523,201613.66,133411.44,10,335025.1,33502.51,20151130,20110828,2011-08-28,63104.16,52069.86,0.527966667503,True,0,
2018,50913,NEW JERSEY,"PRINCETON, BOROUGH OF",340252,18944,True,PRINCETON,NJ,085400000,08540,SINGLE FMLY,N,A05,True,106855,228841.48,47216.58,10,276058.06,27605.81,01/31/2018,08/27/2011,2011-08-27,49664.16,0.0,0.464780871274,True,0,MERCER COUNTY
2015,81313,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,42617,True,POMPTON LAKES,NJ,074421637,07442,1,N,A,True,252404,255365.22,48660.89,10,304026.11,30402.61,20151130,20110828,2011-08-28,77908.83,2515.35,0.308667176431,True,0,
2018,28085,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,9597,True,WILDWOOD,NJ,082602668,08260,SINGLE FMLY,N,A07,True,198800,130895.45,23730.42,10,154625.87,15462.59,01/31/2018,01/23/2016,2016-01-23,2264.62,982.48,0.0113914486922,True,0,CAPE MAY COUNTY
2015,28139,NEW JERSEY,"WILDWOOD, CITY OF",345329,9608,True,WILDWOOD,NJ,082600000,08260,4,N,A,True,250000,260565.55,181014.9,10,441580.45,44158.05,20151130,19960107,1996-01-07,43609.71,45987.36,0.17443884,True,0,
2018,72630,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,35348,True,WAYNE,NJ,074706714,07470,SINGLE FMLY,N,A09,True,95809,180363.35,51616.9,10,231980.25,23198.03,01/31/2018,08/30/2011,2011-08-30,55821.79,8400.0,0.582636182405,True,0,PASSAIC COUNTY
2015,104367,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,64737,True,WAYNE,NJ,074700000,07470,1,N,A,True,183179,214436.02,52965.71,10,267401.73,26740.17,20151130,20110828,2011-08-28,59568.11,7928.23,0.325190715093,True,0,
2018,28208,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,9623,True,WILDWOOD,NJ,082600000,08260,SINGLE FMLY,N,AE,True,144834,116762.37,21418.95,10,138181.32,13818.13,01/31/2018,01/22/2016,2016-01-22,30347.77,0.0,0.20953484679,True,0,CAPE MAY COUNTY
2018,29117,NEW JERSEY,"STONE HARBOR, BOROUGH OF",345323,9898,True,STONE HARBOR,NJ,082470000,08247,OTHR-NONRES,N,A07,True,527569,249635.81,896271.41,10,1145907.22,114590.72,01/31/2018,11/13/2009,2009-11-13,6916.7,0.0,0.0131105125585,True,0,CAPE MAY COUNTY
2018,28314,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,9645,True,WEST WILDWOOD,NJ,082602267,08260,SINGLE FMLY,N,A06,True,40620,60158.58,11068.55,10,71227.13,7122.71,01/31/2018,11/13/2009,2009-11-13,10326.13,0.0,0.254212949286,True,0,CAPE MAY COUNTY
2018,93643,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,52611,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,AE,True,386152,267088.66,31531.14,10,298619.8,29861.98,01/31/2018,08/28/2011,2011-08-28,82791.66,0.0,0.214401738176,True,0,PASSAIC COUNTY
2015,75576,NEW JERSEY,"LODI, BOROUGH OF",340047,37721,True,LODI,NJ,07644,07644,1,N,A,True,164458,205064.09,29585.56,10,234649.65,23464.97,20151130,20070415,2007-04-15,140257.3,10000.0,0.852845711367,True,0,
2015,94383,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,53144,True,WAYNE,NJ,074707252,07470,1,N,A,True,119889,97284.9,19118.58,10,116403.48,11640.35,20151130,20110827,2011-08-27,24707.93,6588.18,0.206090049963,True,0,
2018,72713,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,35388,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A15,True,174730,59379.01,26900.69,10,86279.7,8627.97,01/31/2018,10/09/2005,2005-10-09,11132.55,3430.34,0.0637128712871,True,0,PASSAIC COUNTY
2015,95099,NEW JERSEY,"LITTLE FALLS, TOWNSHIP OF",340401,53706,True,LITTLE FALLS,NJ,074241247,07424,1,N,A,True,212515,146525.07,7688.44,10,154213.51,15421.35,20151130,20110908,2011-09-08,1275.66,0.0,0.00600268216361,True,0,
2018,72851,NEW JERSEY,"PATERSON, CITY OF",340404,35612,True,PATERSON,NJ,075100000,07510,NON RESIDNT,N,A09,True,2466945,434012.96,306168.22,10,740181.18,74018.12,01/31/2018,08/28/2011,2011-08-28,240320.14,0.0,0.0974160915626,True,0,PASSAIC COUNTY
2018,28534,NEW JERSEY,"STONE HARBOR, BOROUGH OF",345323,9697,True,STONE HARBOR,NJ,082471750,08247,SINGLE FMLY,N,AE,True,216936,146092.62,22966.86,10,169059.48,16905.95,01/31/2018,01/23/2016,2016-01-23,22766.83,0.0,0.104947219456,True,0,CAPE MAY COUNTY
2015,28553,NEW JERSEY,"LOWER, TOWNSHIP OF",340153,9699,True,CAPE MAY,NJ,082040000,08204,4,N,A,True,368019,95905.9,11390.32,10,107296.22,10729.62,20151130,20111029,2011-10-29,3785.78,0.0,0.0102869145343,True,0,
2015,95153,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,53741,True,WAYNE,NJ,074706716,07470,1,N,A,True,131726,234580.54,0.0,10,234580.54,23458.05,20151130,20110829,2011-08-29,62251.58,0.0,0.472583848291,True,0,
2018,95452,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,53998,True,POMPTON LAKES,NJ,074420000,07442,SINGLE FMLY,N,AE,True,266876,161090.25,56003.24,10,217093.49,21709.35,01/31/2018,08/28/2011,2011-08-28,23988.49,0.0,0.0898862767727,True,0,PASSAIC COUNTY
2018,96016,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,54409,True,WAYNE,NJ,074707658,07470,SINGLE FMLY,N,A09,True,243015,194545.75,39700.93,10,234246.68,23424.67,01/31/2018,08/30/2011,2011-08-30,4399.47,6401.0,0.0181036973026,True,0,PASSAIC COUNTY
2015,65801,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,29040,True,WAYNE,NJ,074707248,07470,1,N,A,True,211197,116438.72,45248.33,10,161687.05,16168.71,20151130,20110827,2011-08-27,12035.3,0.0,0.0569861314318,True,0,
2018,95941,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,54372,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A07,True,218312,179195.75,4912.0,10,184107.75,18410.78,01/31/2018,08/28/2011,2011-08-28,106828.68,0.0,0.489339477445,True,0,PASSAIC COUNTY
2015,29165,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,9917,True,WEST WILDWOOD,NJ,082602263,08260,1,N,A,True,123898,178336.32,45881.67,10,224217.99,22421.8,20151130,20121029,2012-10-29,46244.75,15300.0,0.373248559299,True,0,
2018,29253,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,9953,True,WEST WILDWOOD,NJ,082602174,08260,SINGLE FMLY,N,A06,True,149548,146676.57,17008.49,10,163685.06,16368.51,01/31/2018,01/23/2016,2016-01-23,46365.17,4783.28,0.310035373258,True,0,CAPE MAY COUNTY
2018,105056,NEW JERSEY,"MIDDLE, TOWNSHIP OF",340154,65578,True,CAPE MAY COURT HOUSE,NJ,082264362,08226,SINGLE FMLY,N,A05,True,163999,75405.43,7401.22,10,82806.65,8280.67,01/31/2018,10/02/2015,2015-10-02,2615.56,0.0,0.0159486338331,True,0,CAPE MAY COUNTY
2015,66074,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,29221,True,LINCOLN PARK,NJ,070350000,07035,1,N,A,True,142400,153572.62,46773.38,10,200346.0,20034.6,20151130,20110831,2011-08-31,10217.94,14125.68,0.0717551966292,True,0,
2018,105013,NEW JERSEY,"LINCOLN PARK, BOROUGH OF",345300,65513,True,LINCOLN PARK,NJ,070350000,07035,SINGLE FMLY,N,A15,True,102959,445944.43,94969.24,10,540913.67,54091.37,01/31/2018,09/08/2011,2011-09-08,2090.02,0.0,0.0202995367088,True,0,MORRIS COUNTY
2018,28674,NEW JERSEY,"WILDWOOD, CITY OF",345329,9726,True,WILDWOOD,NJ,082600000,08260,SINGLE FMLY,N,A07,True,52831,57926.36,9783.34,10,67709.7,6770.97,01/31/2018,10/29/2012,2012-10-29,14600.0,3258.74,0.276352898866,True,0,CAPE MAY COUNTY
2018,20593,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,7217,True,SEA ISLE CITY,NJ,082430000,08243,2-4 FAMILY,N,A07,True,152908,192084.6,78149.69,10,270234.29,27023.43,01/31/2018,01/23/2016,2016-01-23,62052.13,24378.5,0.405813495697,True,0,CAPE MAY COUNTY
2015,79894,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,41328,True,POMPTON LAKES,NJ,074421637,07442,1,N,A,True,288661,278502.84,126655.37,10,405158.21,40515.82,20151130,20110827,2011-08-27,70335.34,15964.16,0.243660695418,True,0,
2018,14701,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,5218,True,WEST WILDWOOD,NJ,082602222,08260,SINGLE FMLY,Y,A06,True,176695,51743.19,33794.08,10,85537.27,8553.73,01/31/2018,10/29/2012,2012-10-29,211.27,10081.02,0.00119567616514,True,0,CAPE MAY COUNTY
2018,66214,NEW JERSEY,"PALISADES PARK, BOROUGH OF",340061,29459,True,PALISADES,NJ,076500000,07650,OTHR-NONRES,N,AE,True,18200000,0.0,1878594.62,10,1878594.62,187859.46,01/31/2018,12/27/2009,2009-12-27,0.0,307333.65,0.0,True,0,BERGEN COUNTY
2018,79368,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,40879,True,POMPTON LAKES,NJ,074421615,07442,SINGLE FMLY,N,AE,True,258242,252448.97,68819.34,10,321268.31,32126.83,01/31/2018,08/28/2011,2011-08-28,64447.7,4919.03,0.249563200409,True,0,PASSAIC COUNTY
2018,21947,NEW JERSEY,"BERKELEY, TOWNSHIP OF",340369,7646,True,BAYVILLE,NJ,087211107,08721,SINGLE FMLY,N,AE,True,90280,125554.7,0.0,10,125554.7,12555.47,01/31/2018,10/29/2012,2012-10-29,7226.47,0.0,0.0800450819672,True,0,OCEAN COUNTY
2015,104877,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,65434,True,DENVILLE,NJ,078342132,07834,1,N,A,True,149432,188299.75,20466.7,10,208766.45,20876.65,20151130,20110828,2011-08-28,48785.28,19916.7,0.326471438514,True,0,
2018,22706,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,7890,True,WILDWOOD,NJ,08260,08260,SINGLE FMLY,N,AE,True,103153,69888.11,8854.29,10,78742.4,7874.24,01/31/2018,10/29/2012,2012-10-29,10751.46,0.0,0.10422828226,True,0,CAPE MAY COUNTY
2015,72178,NEW JERSEY,"NEW MILFORD, BOROUGH OF",340054,34717,True,NEW MILFORD,NJ,076462623,07646,1,N,A,True,209375,296242.09,32983.24,10,329225.33,32922.53,20151130,20110828,2011-08-28,17756.25,11631.1,0.0848059701493,True,0,
2018,104719,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,65073,True,SEA ISLE CITY,NJ,082431929,08243,NON RESIDNT,N,A07,True,0,178349.43,86131.34,10,264480.77,26448.08,01/31/2018,01/23/2016,2016-01-23,25276.16,16108.91,0.0,False,0,CAPE MAY COUNTY
2018,104627,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,64907,True,POMPTON LAKES,NJ,074420000,07442,SINGLE FMLY,N,AE,True,256548,227639.23,80691.95,10,308331.18,30833.12,01/31/2018,08/28/2011,2011-08-28,62996.97,24566.83,0.245556270172,True,0,PASSAIC COUNTY
2018,25717,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,8657,True,POMPTON LAKES,NJ,074421106,07442,SINGLE FMLY,N,AE,True,77100,61938.33,58933.9,10,120872.23,12087.22,01/31/2018,09/17/1999,1999-09-17,18007.06,8934.18,0.23355460441,True,0,PASSAIC COUNTY
